,title,detail,uid,link
663,Art Impressionniste et Moderne,7 December 2016 | 6:30 PM CET | Paris,00000164-5e44-dda0-a9fc-5e7418bf0000,https://www.sothebys.com/en/auctions/2016/art-impressionniste-et-moderne-pf1616.html
664,De Magritte à Indiana : Regards d’amateurs Italiens / From Magritte to Indiana: Perspectives from Italian Collectors,7 December 2016 | 6:00 PM CET | Paris,00000164-5e44-dda0-a9fc-5e7423ab0000,https://www.sothebys.com/en/auctions/2016/de-magritte-indiana-regards-damateurs-italiens-pf1626.html
665,Art Contemporain,6–7 December 2016 | 7:00 PM CET | Paris,00000164-5e44-dda0-a9fc-5e74181b0000,https://www.sothebys.com/en/auctions/2016/art-contemporain-pf1615.html
666,Chinese Art,2 December 2016 | 10:00 AM HKT | Hong Kong,00000164-5e44-dda0-a9fc-5e740cc20000,https://www.sothebys.com/en/auctions/2016/chinese-art-hk0681.html
667,The Muwen Tang Collection of Chinese Jades,1 December 2016 | 10:00 AM HKT | Hong Kong,00000164-5e44-dda0-a9fc-5e743cb60000,https://www.sothebys.com/en/auctions/2016/the-muwen-tang-collection-of-chinese-jades-hk0708.html
668,Arte Moderna e Contemporanea,23–24 November 2016 | 7:00 PM CET | Milan,00000164-5e44-dda0-a9fc-5e7422d70000,https://www.sothebys.com/en/auctions/2016/arte-moderna-contemporanea-mi0331.html
669,CHWAST,21–23 November 2016 | 7:00 PM CET | Paris,00000164-5e44-dda0-a9fc-5e7418740000,https://www.sothebys.com/en/auctions/2016/henri-chwast-une-collection-abri-des-regards-pf1624.html
670,"Lord & Lady Attenborough: A Life in Art, The Celebrated Private Collection of Picasso Ceramics",22 November 2016 | 2:30 PM GMT | London,00000164-5e44-dda0-a9fc-5e7440e40000,https://www.sothebys.com/en/auctions/2016/lord-lady-attenborough-life-in-art-picasso-ceramics.html
671,Contemporary Art Day Auction,18 November 2016 | 10:00 AM EST | New York,00000164-5e44-dda0-a9fc-5e742cef0000,https://www.sothebys.com/en/auctions/2016/contemporary-art-day-auction-n09573.html
672,Contemporary Art Evening Auction,17 November 2016 | 7:00 PM EST | New York,00000164-5e44-dda0-a9fc-5e7454340000,https://www.sothebys.com/en/auctions/2016/contemporary-art-evening-auction-n09572.html
673,"Bowie/Collector Part I: Modern and Contemporary Art, Evening Auction",10–16 November 2016 | 7:00 PM GMT | London,00000164-5e43-dda0-a9fc-5e73fe9c0000,https://www.sothebys.com/en/auctions/2016/bowie-collector-part-i-modern-contemporary-art-evening-auction-l16142.html
674,Impressionist & Modern Art Day Sale,15 November 2016 | 10:00 AM EST | New York,00000164-5e44-dda0-a9fc-5e741d910000,https://www.sothebys.com/en/auctions/2016/impressionist-modern-art-day-sale-n09568.html
675,Impressionist & Modern Art Evening Sale,14 November 2016 | 7:00 PM EST | New York,00000164-5e44-dda0-a9fc-5e7421320000,https://www.sothebys.com/en/auctions/2016/impressionist-modern-art-evening-sale-n09567.html
676,"Bowie/Collector Part II: Modern and Contemporary Art, Day Auction",11 November 2016 | 10:30 AM GMT | London,00000164-5e44-dda0-a9fc-5e7443e50000,https://www.sothebys.com/en/auctions/2016/bowie-collector-part-ii-modern-contemporary-art-day-auction-l16148.html
677,Important Chinese Art,9 November 2016 | 11:30 AM GMT | London,00000164-5e44-dda0-a9fc-5e7420f90000,https://www.sothebys.com/en/auctions/2016/important-chinese-art-l16212.html
678,Supreme Number One: A Superb Imperial Matchlock Musket,9 November 2016 | 11:15 AM GMT | London,00000164-5e44-dda0-a9fc-5e7430530000,https://www.sothebys.com/en/auctions/2016/supreme-number-one-l16214.html
679,Fine Chinese Jades from the Thompson-Schwabb Collection,9 November 2016 | 10:00 AM GMT | London,00000164-5e44-dda0-a9fc-5e7415ce0000,https://www.sothebys.com/en/auctions/2016/fine-chinese-jades-thompson-schwab-l16211.html
680,Collections,26 October 2016 | 10:00 AM BST | London,00000164-5e44-dda0-a9fc-5e7437750000,https://www.sothebys.com/en/auctions/2016/collections-l16305.html
681,European Collectors,25 October 2016 | 10:00 AM BST | London,00000164-5e44-dda0-a9fc-5e74260b0000,https://www.sothebys.com/en/auctions/2016/european-taste-l16323.html
682,Contemporary Art Evening Auction,7–10 October 2016 | 7:00 PM BST | London,00000164-5e44-dda0-a9fc-5e7410ba0000,https://www.sothebys.com/en/auctions/2016/contemporary-art-evening-auction-l16024.html
683,Contemporary Art Day Auction,8 October 2016 | 11:00 AM BST | London,00000164-5e44-dda0-a9fc-5e7413af0000,https://www.sothebys.com/en/auctions/2016/contemporary-art-day-auction-l16025.html
684,Photographs,7 October 2016 | 10:00 AM EDT | New York,00000164-5e44-dda0-a9fc-5e742acf0000,https://www.sothebys.com/en/auctions/2016/photographs-n09558.html
685,The Italian Sale,7 October 2016 | 6:00 PM BST | London,00000164-5e44-dda0-a9fc-5e744c080000,https://www.sothebys.com/en/auctions/2016/the-italian-sale-l16624.html
686,Important Chinese Art,5 October 2016 | 2:30 PM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73fcdb0000,https://www.sothebys.com/en/auctions/2016/important-chinese-art-hk0675.html
687,Ming Furniture – Portable Treasures,5 October 2016 | 2:00 PM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73fb1b0000,https://www.sothebys.com/en/auctions/2016/ming-furniture-portable-treasures-hk0705.html
688,Chinese Art through the Eye of Sakamoto Gorō: Early Buddhist Bronzes,5 October 2016 | 12:15 PM HKT | Hong Kong,00000164-5e44-dda0-a9fc-5e740e5f0000,https://www.sothebys.com/en/auctions/2016/chinese-art-through-eye-of-sakamoto-goro-early-buddhist-bronzes-hk0679.html
689,Dragon Emperor,5 October 2016 | 12:00 PM HKT | Hong Kong,00000164-5e44-dda0-a9fc-5e7451da0000,https://www.sothebys.com/en/auctions/2016/dragon-emperor-hk0678.html
690,"Important Chinese Art: The Collection of a Parisian Connoisseur, Part III",5 October 2016 | 11:30 AM HKT | Hong Kong,00000164-5e44-dda0-a9fc-5e7450000000,https://www.sothebys.com/en/auctions/2016/important-chinese-art-the-collection-of-a-parisian-connoisseur-part-iii-hk0677.html
691,Roger Keverne - 50 Years in the Trade,5 October 2016 | 10:00 AM HKT | Hong Kong,00000164-5e44-dda0-a9fc-5e742e540000,https://www.sothebys.com/en/auctions/2016/roger-keverne-50-years-in-the-trade-hk0676.html
692,Contemporary Curated,29 September 2016 | 10:00 AM EDT | New York,00000164-5e44-dda0-a9fc-5e743c070000,https://www.sothebys.com/en/auctions/2016/contemporary-curated-n09553.html
693,"Robert de Balkany, Rue de Varenne, Paris – Day sale",28–29 September 2016 | 2:30 PM CEST | Paris,00000164-5e44-dda0-a9fc-5e741e3e0000,https://www.sothebys.com/en/auctions/2016/robert-de-balkany-rue-de-varenne-paris-pf1661.html
694,"Robert de Balkany, Rue de Varenne, Paris – Evening sale",20 September 2016 | 5:00 PM CEST | Paris,00000164-5e44-dda0-a9fc-5e74114d0000,https://www.sothebys.com/en/auctions/2016/robert-de-balkany-rue-de-varenne-paris-pf1660.html
695,Contemporary Curated,20 September 2016 | 11:00 AM BST | London,00000164-5e44-dda0-a9fc-5e744f0f0000,https://www.sothebys.com/en/auctions/2016/contemporary-curated-l16027.html
696,Saturday at Sotheby’s: Asian Art,17 September 2016 | 10:00 AM EDT | New York,00000164-5e43-dda0-a9fc-5e73d4fc0000,https://www.sothebys.com/en/auctions/2015/saturday-sothebys-asian-art-n09547.html
697,Important Chinese Art,13–14 September 2016 | 10:30 AM EDT | New York,00000164-5e44-dda0-a9fc-5e7432da0000,https://www.sothebys.com/en/auctions/2016/important-chinese-art-n09541.html
698,Chinese Art Through the Eye of Sakamoto Gorō: Early Chinese Art,13 September 2016 | 10:00 AM EDT | New York,00000164-5e43-dda0-a9fc-5e73fc100000,https://www.sothebys.com/en/auctions/2016/chinese-art-through-eye-sakamoto-goro-early-chinese-art-n09584.html
699,Treasures,6 July 2016 | 5:30 PM BST | London,00000164-5e44-dda0-a9fc-5e7424c00000,https://www.sothebys.com/en/auctions/2016/treasures-l16303.html
700,B. B. S. Un Hommage,30 June 2016 | 2:30 PM CEST | Paris,00000164-5e44-dda0-a9fc-5e7414f10000,https://www.sothebys.com/en/auctions/2016/b-b-s-un-hommage-pf1631.html
701,Contemporary Art Day,29 June 2016 | 10:00 AM BST | London,00000164-5e44-dda0-a9fc-5e7435e70000,https://www.sothebys.com/en/auctions/2016/contemporary-art-day-l16023.html
702,Contemporary Art Evening Auction,28 June 2016 | 7:00 PM BST | London,00000164-5e44-dda0-a9fc-5e7405f10000,https://www.sothebys.com/en/auctions/2016/contemporary-art-evening-l16022.html
703,Impressionist & Modern Art Evening Sale,21–24 June 2016 | 7:00 PM BST | London,00000164-5e44-dda0-a9fc-5e7427a50000,https://www.sothebys.com/en/auctions/2016/impressionist-modern-art-evening-sale-l16006.html
704,Arts d'Asie,23 June 2016 | 10:30 AM CEST | Paris,00000164-5e44-dda0-a9fc-5e743a410000,https://www.sothebys.com/en/auctions/2016/arts-asie-pf1607.html
705,Impressionist & Modern Art Day Sale,22 June 2016 | 10:00 AM BST | London,00000164-5e44-dda0-a9fc-5e7413de0000,https://www.sothebys.com/en/auctions/2016/impressionist-modern-art-day-sale-l16007.html
706,A Milanese Cabinet Collection,13 June 2016 | 6:00 PM CEST | Milan,00000164-5e44-dda0-a9fc-5e7440040000,https://www.sothebys.com/en/auctions/2016/milanese-cabinet-collection-mi0332.html
707,Art Contemporain,7–8 June 2016 | 7:00 PM CEST | Paris,00000164-5e44-dda0-a9fc-5e74420a0000,https://www.sothebys.com/en/auctions/2016/art-contemporain-pf1605.html
708,Chinese Art,2–3 June 2016 | 2:00 PM HKT | Hong Kong,00000164-5e44-dda0-a9fc-5e74074a0000,https://www.sothebys.com/en/auctions/2016/chinese-art-hk0649.html
709,"Water, Pine and Stone Retreat – Playthings",2 June 2016 | 10:00 AM HKT | Hong Kong,00000164-5e44-dda0-a9fc-5e7437030000,https://www.sothebys.com/en/auctions/2016/water-pine-stone-retreat-playthings-hk0700.html
710,Art Impressionniste et Moderne,1 June 2016 | 6:00 PM CEST | Paris,00000164-5e44-dda0-a9fc-5e7401950000,https://www.sothebys.com/en/auctions/2016/art-impressionniste-et-moderne-pf1606.html
711,Arte Moderna e Contemporanea,25–26 May 2016 | 7:00 PM CEST | Milan,00000164-5e44-dda0-a9fc-5e74307f0000,https://www.sothebys.com/en/auctions/2016/arte-moderna-contemporanea-mi0329.html
712,Contemporary Art Day Auction,12 May 2016 | 10:00 AM EDT | New York,00000164-5e43-dda0-a9fc-5e73f38c0000,https://www.sothebys.com/en/auctions/2015/contemporary-art-day-auction-n09501.html
713,Contemporary Art Evening Auction,11 May 2016 | 7:00 PM EDT | New York,00000164-5e43-dda0-a9fc-5e73d7d60000,https://www.sothebys.com/en/auctions/2015/contemporary-art-evening-auction-n09500.html
714,Important Chinese Art,11 May 2016 | 10:00 AM BST | London,00000164-5e44-dda0-a9fc-5e7438da0000,https://www.sothebys.com/en/auctions/2016/important-chinese-art-l16210.html
715,Impressionist & Modern Art Day Sale,10 May 2016 | 10:00 AM EDT | New York,00000164-5e44-dda0-a9fc-5e741a080000,https://www.sothebys.com/en/auctions/2016/impressionist-modern-art-day-sale-n09498.html
716,Impressionist & Modern Art Evening Sale,9 May 2016 | 7:00 PM EDT | New York,00000164-5e44-dda0-a9fc-5e740bed0000,https://www.sothebys.com/en/auctions/2016/impressionist-modern-art-evening-sale-n09497.html
717,"Voyage à Rome, Collection particulière italienne, IIème partie",4 May 2016 | 10:30 AM CEST | Paris,00000164-5e44-dda0-a9fc-5e7434380000,https://www.sothebys.com/en/auctions/2016/voyage-rome-particuliere-italienne-pf1640.html
718,Collections & Collectors,28 April 2016 | 10:00 AM BST | London,00000164-5e44-dda0-a9fc-5e742a630000,https://www.sothebys.com/en/auctions/2016/collections-l16304.html
719,Alchemy: Objects of desire,21 April 2016 | 2:00 PM BST | London,00000164-5e44-dda0-a9fc-5e7402180000,https://www.sothebys.com/en/auctions/2016/alchemy-objects-desire-l16227.html
720,At Home: Sotheby’s Designer Showhouse and Auction,17 April 2016 | 1:00 PM EDT | New York,00000164-5e44-dda0-a9fc-5e7401dc0000,https://www.sothebys.com/en/auctions/2016/sothebys-designer-showhouse-and-auction-n09494.html
721,Collection Boutet de Monvel,5–6 April 2016 | 6:30 PM CEST | Paris,00000164-5e44-dda0-a9fc-5e7427700000,https://www.sothebys.com/en/auctions/2016/collection-boutet-de-monvel-pf1639.html
722,Important Chinese Art,6 April 2016 | 2:45 PM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73fbc20000,https://www.sothebys.com/en/auctions/2016/important-chinese-art-hk0638.html
723,Emperors’ Playthings – a Connoisseur’s collection,6 April 2016 | 2:20 PM HKT | Hong Kong,00000164-5e44-dda0-a9fc-5e7425980000,https://www.sothebys.com/en/auctions/2016/emperors-playthings-connoisseurs-collection-hk0641.html
724,Ming Furniture – An Asian Private Collection,6 April 2016 | 2:00 PM HKT | Hong Kong,00000164-5e44-dda0-a9fc-5e7454640000,https://www.sothebys.com/en/auctions/2016/ming-furniture-asian-private-collection-hk0640.html
725,Kangxi – Emperorship and Power,6 April 2016 | 11:45 AM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73fc4b0000,https://www.sothebys.com/en/auctions/2016/kangxi-history-and-power-hk0642.html
726,The Pilkington Collection of Chinese Art,6 April 2016 | 10:00 AM HKT | Hong Kong,00000164-5e44-dda0-a9fc-5e74068b0000,https://www.sothebys.com/en/auctions/2016/pilkington-collection-of-chinese-art-hk0639.html
727,Literati / Curiosity II,5 April 2016 | 10:15 AM HKT | Hong Kong,00000164-5e44-dda0-a9fc-5e7439770000,https://www.sothebys.com/en/auctions/2016/literati-curiosity-ii-hk0631.html
728,Saturday at Sotheby's: Asian Art,19 March 2016 | 10:00 AM EDT | New York,00000164-5e43-dda0-a9fc-5e73b12b0000,https://www.sothebys.com/en/auctions/2015/saturday-at-sothebys-asian-art-n09481.html
729,Important Chinese Art,16 March 2016 | 10:00 AM EDT | New York,00000164-5e43-dda0-a9fc-5e73ec2b0000,https://www.sothebys.com/en/auctions/2015/important-chinese-art-n09477.html
730,Chinese Art from Caramoor Center for Music and the Arts,15 March 2016 | 2:00 PM EDT | New York,00000164-5e44-dda0-a9fc-5e743b9d0000,https://www.sothebys.com/en/auctions/2016/chinese-art-caramoor-center-music-arts-n09476.html
731,The Reverend Richard Fabian Collection of Chinese Classical Furniture,15 March 2016 | 10:00 AM EDT | New York,00000164-5e44-dda0-a9fc-5e7439430000,https://www.sothebys.com/en/auctions/2016/classical-chinese-furniture-from-the-collection-of-richard-fabian-n09465.html
732,Contemporary Curated,15 March 2016 | 10:30 AM GMT | London,00000164-5e44-dda0-a9fc-5e7442a40000,https://www.sothebys.com/en/auctions/2016/contemporary-curated-l16026.html
733,"Pelham, The Public and the Private",8 March 2016 | 2:30 PM GMT | London,00000164-5e44-dda0-a9fc-5e741f900000,https://www.sothebys.com/en/auctions/2016/pelham-public-private-l16322.html
734,Contemporary Curated,3 March 2016 | 10:00 AM EST | New York,00000164-5e44-dda0-a9fc-5e743a190000,https://www.sothebys.com/en/auctions/2016/contemporary-curated-n09473.html
735,"Deborah, Duchess of Devonshire: The Last of the Mitford Sisters",2 March 2016 | 10:00 AM GMT | London,00000164-5e44-dda0-a9fc-5e7437e40000,https://www.sothebys.com/en/auctions/2016/deborah-duchess-devonshire-l16318.html
736,Now!,18 February 2016 | 2:30 PM CET | Paris,00000164-5e44-dda0-a9fc-5e74273b0000,https://www.sothebys.com/en/auctions/2016/now-pf1650.html
737,Contemporary Art Day Auction,11 February 2016 | 12:00 PM GMT | London,00000164-5e44-dda0-a9fc-5e74481f0000,https://www.sothebys.com/en/auctions/2016/contemporary-art-day-l16021.html
738,Contemporary Art Evening Auction,10 February 2016 | 7:00 PM GMT | London,00000164-5e44-dda0-a9fc-5e743e630000,https://www.sothebys.com/en/auctions/2016/contemporary-art-evening-auction-l16020.html
739,Picasso in Private: Works from the Collection of Marina Picasso,5 February 2016 | 10:00 AM GMT | London,00000164-5e44-dda0-a9fc-5e7411d60000,https://www.sothebys.com/en/auctions/2016/picasso-in-private-collection-marina-picasso-l16005.html
740,Impressionist & Modern Art Day Sale,4 February 2016 | 10:00 AM GMT | London,00000164-5e44-dda0-a9fc-5e7422040000,https://www.sothebys.com/en/auctions/2016/impressionist-modern-art-day-sale-l16004.html
741,Surrealist Art Evening Sale,3 February 2016 | 7:00 PM GMT | London,00000164-5e44-dda0-a9fc-5e743ce70000,https://www.sothebys.com/en/auctions/2016/surrealist-art-evening-sale-l16003.html
742,Impressionist & Modern Art Evening Sale,3 February 2016 | 7:00 PM GMT | London,00000164-5e44-dda0-a9fc-5e7451030000,https://www.sothebys.com/en/auctions/2016/impressionist-modern-art-evening-sale-l16002.html
743,Important Americana,22–23 January 2016 | 2:00 PM EST | New York,00000164-5e44-dda0-a9fc-5e744e7a0000,https://www.sothebys.com/en/auctions/2016/important-americana-n09456.html
744,"Of Royal and Noble Descent Including Works of Art from Palazzo Sacchetti, Rome",19 January 2016 | 10:00 AM GMT | London,00000164-5e44-dda0-a9fc-5e7442400000,https://www.sothebys.com/en/auctions/2016/of-royal-and-noble-descent-l16306.html
745,Arts d'Asie,16 December 2015 | 2:00 PM CET | Paris,00000164-5e43-dda0-a9fc-5e73f5470000,https://www.sothebys.com/en/auctions/2015/arts-dasie-pf1517.html
746,Trésors de la Chine ancienne de la collection David David-Weill,16 December 2015 | 10:30 AM CET | Paris,00000164-5e43-dda0-a9fc-5e73b1d00000,https://www.sothebys.com/en/auctions/2015/tresors-chine-ancienne-collection-david-david-weill-pf1537.html
747,Art Impressionniste et Moderne,10 December 2015 | 6:00 PM CET | Paris,00000164-5e43-dda0-a9fc-5e73c5770000,https://www.sothebys.com/en/auctions/2015/art-impressionniste-moderne-pf1516.html
748,Art Contemporain,9–10 December 2015 | 7:00 PM CET | Paris,00000164-5e43-dda0-a9fc-5e73be3f0000,https://www.sothebys.com/en/auctions/2015/art-contemporain-pf1515.html
749,An Italian Aristocratic CollectionF&D S/O Sale,8 December 2015 | 2:00 PM GMT | London,00000164-5e43-dda0-a9fc-5e73d8aa0000,https://www.sothebys.com/en/auctions/2015/italian-aristocratic-collection-l15322.html
750,Property From The Collection of Robert S Pirie Volume III: Fine and Decorative Arts,5 December 2015 | 10:00 AM EST | New York,00000164-5e43-dda0-a9fc-5e73c9080000,https://www.sothebys.com/en/auctions/2015/property-collection-robert-s-pirie-fine-decorative-arts-n09449.html
751,Chinese Art,3–4 December 2015 | 2:00 PM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73eac30000,https://www.sothebys.com/en/auctions/2015/chinese-art-hk0598.html
752,Later Chinese Bronzes from the Collection of Mr and Mrs Gerard Hawthorn,3 December 2015 | 10:00 AM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73c08e0000,https://www.sothebys.com/en/auctions/2015/later-chinese-bronzes-from-collection-of-mr-and-mrs-gerard-hawthorn-hk0597.html
753,Arte Moderna e Contemporanea,24–25 November 2015 | 7:00 PM CET | Milan,00000164-5e43-dda0-a9fc-5e73ee410000,https://www.sothebys.com/en/auctions/2015/arte-moderna-contemporanea-mi0327.html
754,BERHNHEIMER Day Sale,25 November 2015 | 10:00 AM GMT | London,00000164-5e43-dda0-a9fc-5e73c4d60000,https://www.sothebys.com/en/auctions/2015/bernheimer-day-sale-l15043.html
755,Fast Forward: New Directions in Contemporary Art,17 November 2015 | 3:00 PM EST | New York,00000164-5e43-dda0-a9fc-5e73c82a0000,https://www.sothebys.com/en/auctions/2015/fast-forward-n09388.html
756,Contemporary Art Day Auction,12 November 2015 | 9:30 AM EST | New York,00000164-5e43-dda0-a9fc-5e73ef8a0000,https://www.sothebys.com/en/auctions/2015/contemporary-art-day-auction-n09421.html
757,Contemporary Art Evening Auction,11 November 2015 | 7:00 PM EST | New York,00000164-5e43-dda0-a9fc-5e73f9210000,https://www.sothebys.com/en/auctions/2015/contemporary-art-evening-auction-n09420.html
758,Fine Chinese Ceramics and Works of Art,11 November 2015 | 11:00 AM GMT | London,00000164-5e43-dda0-a9fc-5e73bbc10000,https://www.sothebys.com/en/auctions/2015/important-chinese-art-l15211.html
759,Classical Chinese Furniture from a European Private Collection,11 November 2015 | 10:00 AM GMT | London,00000164-5e43-dda0-a9fc-5e73de000000,https://www.sothebys.com/en/auctions/2015/classical-chinese-furniture-european-private-collection-l15212.html
760,Impressionist & Modern Art Day Sale,6 November 2015 | 10:00 AM EST | New York,00000164-5e45-dda0-a9fc-5e751c9e0000,https://www.sothebys.com/en/auctions/2014/impressionist-modern-art-day-sale-n09416.html
761,Impressionist & Modern Art Evening Sale,5 November 2015 | 7:00 PM EST | New York,00000164-5e43-dda0-a9fc-5e73c9e90000,https://www.sothebys.com/en/auctions/2015/impressionist-modern-art-evening-sale-n09415.html
762,The Collection of A. Alfred Taubman: Modern & Contemporary Art,5 November 2015 | 10:00 AM EST | New York,00000164-5e43-dda0-a9fc-5e73d2400000,https://www.sothebys.com/en/auctions/2015/modern-contemporary-art-collection-a-alfred-taubman-n09431.html
763,The Collection of A. Alfred Taubman: Masterworks,4 November 2015 | 7:00 PM EST | New York,00000164-5e43-dda0-a9fc-5e73d6900000,https://www.sothebys.com/en/auctions/2015/masterworks-collection-a-alfred-taubman-n09430.html
764,Collections,27 October 2015 | 10:30 AM GMT | London,00000164-5e43-dda0-a9fc-5e73e6af0000,https://www.sothebys.com/en/auctions/2015/collections-l15305.html
765,Collections: European Decorative Arts,17 October 2015 | 10:00 AM EDT | New York,00000164-5e43-dda0-a9fc-5e73d37d0000,https://www.sothebys.com/en/auctions/2015/collections-european-decorative-arts-n09408.html
766,Contemporary Art Day Auction,16 October 2015 | 10:00 AM BST | London,00000164-5e43-dda0-a9fc-5e73d3b60000,https://www.sothebys.com/en/auctions/2015/contemporary-art-day-auction-l15025.html
767,Contemporary Art Evening Auction,15 October 2015 | 7:00 PM BST | London,00000164-5e43-dda0-a9fc-5e73b19e0000,https://www.sothebys.com/en/auctions/2015/contemporary-art-evening-auction-l15024.html
768,The Italian Sale,15 October 2015 | 6:00 PM BST | London,00000164-5e43-dda0-a9fc-5e73e8c90000,https://www.sothebys.com/en/auctions/2015/the-italian-sale-l15624.html
769,Palladio‘ 70 Mobilier et Objets d’Art provenant d’une villa décorée par John Fowler et Tom Parr,8 October 2015 | 10:30 AM CEST | Paris,00000164-5e43-dda0-a9fc-5e73cd700000,https://www.sothebys.com/en/auctions/2015/palladio-70-mobilier-objets-art-villa-john-fowler-tom-parr-pf1551.html
770,Important Chinese Art,7 October 2015 | 2:30 PM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73db9a0000,https://www.sothebys.com/en/auctions/2015/important-chinese-art-hk0591.html
771,Vajrayana: Voyage to the Tantra,7 October 2015 | 11:30 AM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73df7d0000,https://www.sothebys.com/en/auctions/2015/vajrayana-voyage-to-the-tantra-hk0595.html
772,Imperial Consort,7 October 2015 | 11:15 AM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73df420000,https://www.sothebys.com/en/auctions/2015/imperial-consort-hk0596.html
773,Imperial Interiors,7 October 2015 | 11:00 AM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73d6c40000,https://www.sothebys.com/en/auctions/2015/imperial-interiors-hk0594.html
774,Ming Furniture - The Dr S Y Yip Collection,7 October 2015 | 10:00 AM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73d0ad0000,https://www.sothebys.com/en/auctions/2015/ming-furniture-the-dr-s-y-yip-collection-hk0593.html
775,Contemporary Curated,29 September 2015 | 10:00 AM EDT | New York,00000164-5e43-dda0-a9fc-5e73f9560000,https://www.sothebys.com/en/auctions/2015/contemporary-curated-n09403.html
776,Saturday at Sotheby's: Asian Art,19 September 2015 | 10:00 AM EDT | New York,00000164-5e43-dda0-a9fc-5e73d10a0000,https://www.sothebys.com/en/auctions/2015/saturday-at-sothebys-asian-art-n09437.html
777,Important Chinese Art,15–16 September 2015 | 2:00 PM EDT | New York,00000164-5e43-dda0-a9fc-5e73ba6d0001,https://www.sothebys.com/en/auctions/2015/important-chinese-art-n09393.html
778,Images of Enlightenment: Devotional Works of Art & Paintings,16 September 2015 | 10:00 AM EDT | New York,00000164-5e43-dda0-a9fc-5e73e9380000,https://www.sothebys.com/en/auctions/2015/images-of-enlightenment-n09395.html
779,Monochrome,15 September 2015 | 10:00 AM EDT | New York,00000164-5e43-dda0-a9fc-5e73bc960000,https://www.sothebys.com/en/auctions/2015/monochrome-n09396.html
780,Rencontres Couture à Paris de la Collection Didier Ludot,8 July 2015 | 4:00 PM CEST | Paris,00000164-5e43-dda0-a9fc-5e73f4700000,https://www.sothebys.com/en/auctions/2015/collection-didier-ludot-pf1570.html
781,Contemporary Art Day Auction,2 July 2015 | 10:00 AM BST | London,00000164-5e43-dda0-a9fc-5e73e7f30000,https://www.sothebys.com/en/auctions/2015/contemporary-art-day-auction-l15023.html
782,Contemporary Art Evening Auction,1 July 2015 | 7:00 PM BST | London,00000164-5e43-dda0-a9fc-5e73c3170000,https://www.sothebys.com/en/auctions/2015/contemporary-art-evening-auction-l15022.html
783,Now !,1 July 2015 | 4:00 PM CEST | Paris,00000164-5e43-dda0-a9fc-5e73b5630000,https://www.sothebys.com/en/auctions/2015/now-pf1524.html
784,Impressionist & Modern Art Day Sale,25 June 2015 | 10:00 AM BST | London,00000164-5e45-dda0-a9fc-5e7521010000,https://www.sothebys.com/en/auctions/2014/impressionist-modern-art-day-sale-l15007.html
785,Impressionist & Modern Art Evening Sale,24 June 2015 | 7:00 PM BST | London,00000164-5e43-dda0-a9fc-5e73cb310000,https://www.sothebys.com/en/auctions/2015/impressionist-modern-art-evening-sale-l15006.html
786,Contemporary Curated,10 June 2015 | 10:00 AM EDT | New York,00000164-5e43-dda0-a9fc-5e73ca900000,https://www.sothebys.com/en/auctions/2015/contemporary-curated-n09366.html
787,Arts d'Asie,10 June 2015 | 10:30 AM CEST | Paris,00000164-5e43-dda0-a9fc-5e73bb230000,https://www.sothebys.com/en/auctions/2015/arts-asie-pf1507.html
788,A Tale of Two Cities: Venice and Dresden Two Private Collections,9 June 2015 | 10:30 AM BST | London,00000164-5e43-dda0-a9fc-5e73d8e80000,https://www.sothebys.com/en/auctions/2015/tale-two-cities-venice-dresden-l15320.html
789,Art Impressionniste et Moderne,3 June 2015 | 6:00 PM CEST | Paris,00000164-5e43-dda0-a9fc-5e73eddb0000,https://www.sothebys.com/en/auctions/2015/art-impressionniste-moderne-pf1506.html
790,Art Contemporain,2–3 June 2015 | 7:00 PM CEST | Paris,00000164-5e43-dda0-a9fc-5e73bdce0000,https://www.sothebys.com/en/auctions/2015/art-contemporain-pf1505.html
791,Chinese Art,1–2 June 2015 | 3:15 PM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73bfac0000,https://www.sothebys.com/en/auctions/2015/chinese-art-hk0578.html
792,Jades From the Zidongtang Collection,1 June 2015 | 2:30 PM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73f57f0000,https://www.sothebys.com/en/auctions/2015/ming-and-qing-dynasty-jades-from-the-zidongtang-collection-hk0592.html
793,Snuff Bottles from the Mary and George Bloch Collection: Part X,1 June 2015 | 10:00 AM HKT | Hong Kong,00000164-5e43-dda0-a9fc-5e73e78d0000,https://www.sothebys.com/en/auctions/2015/snuff-bottles-from-mary-george-bloch-collection-part-x-hk0576.html
794,Impressionist & Modern Art,28 May 2015 | 10:00 AM EDT | New York,00000164-5e43-dda0-a9fc-5e73d6220000,https://www.sothebys.com/en/auctions/2015/impressionist-modern-art-n09354.html
